num_decks,dealer_open,dealer_initial,dealer_hit,dealer_num_hits,dealer_final,dealer_busts,player_inital,player_hit,player_num_hits,player_final,player_busts,player_loses,draw,player_wins,strategy,dealer_hand,player_hand
4,2,9,1,1,19,0,11,1,1,21,0,0,0,1,0,"[2, 7, 'Q']","[4, 7, 'Q']"
4,10,20,0,0,20,0,13,1,1,20,0,0,1,0,0,"['J', 'Q']","[7, 6, 7]"
4,2,10,0,0,10,0,9,1,2,24,1,1,0,0,0,"[2, 8]","[7, 2, 6, 9]"
4,9,15,0,0,15,0,13,1,2,27,1,1,0,0,0,"[9, 6]","[7, 6, 4, 10]"
4,8,14,0,0,14,0,17,1,1,24,1,1,0,0,0,"[8, 6]","[7, 'Q', 7]"
4,9,19,0,0,19,0,15,1,2,21,0,0,0,1,0,"[9, 'J']","['A', 4, 8, 8]"
4,3,14,0,0,14,0,21,0,0,21,0,0,0,1,0,"[3, 'A']","['A', 'K']"
4,9,11,1,1,19,0,9,1,1,19,0,0,1,0,0,"[9, 2, 8]","[7, 2, 10]"
4,1,21,0,0,21,0,17,0,0,17,0,1,0,0,0,"['A', 10]","[7, 'K']"
4,10,20,0,0,20,0,16,1,1,26,1,1,0,0,0,"['K', 'Q']","['K', 6, 'K']"
4,1,13,0,0,13,0,13,1,1,22,1,1,0,0,0,"['A', 2]","['Q', 3, 9]"
4,8,16,1,1,21,0,12,1,1,20,0,1,0,0,0,"[8, 8, 5]","[4, 8, 8]"
4,10,20,0,0,20,0,16,1,2,27,1,1,0,0,0,"['J', 10]","[6, 'J', 'A', 'J']"
4,5,12,0,0,12,0,15,1,1,24,1,1,0,0,0,"[5, 7]","[5, 'J', 9]"
4,7,18,0,0,18,0,15,1,2,26,1,1,0,0,0,"[7, 'A']","[8, 7, 2, 9]"
4,10,20,0,0,20,0,9,1,1,20,0,0,1,0,0,"['J', 'J']","[3, 6, 'A']"
4,3,9,1,1,20,0,14,1,1,19,0,1,0,0,0,"[3, 6, 'A']","['A', 3, 5]"
4,6,12,1,1,22,1,10,1,1,20,0,0,0,1,0,"[6, 6, 'Q']","[5, 5, 10]"
4,10,20,0,0,20,0,14,1,1,24,1,1,0,0,0,"[10, 'Q']","[4, 'J', 'K']"
4,6,13,0,0,13,0,9,1,2,24,1,1,0,0,0,"[6, 7]","[4, 5, 7, 8]"
4,3,13,1,1,21,0,11,1,1,19,0,1,0,0,0,"[3, 10, 8]","[3, 8, 8]"
4,10,19,0,0,19,0,15,1,2,27,1,1,0,0,0,"['J', 9]","[7, 8, 2, 'J']"
4,10,13,1,1,23,1,20,0,0,20,0,0,0,1,0,"[10, 3, 'J']","[10, 'K']"
4,10,20,0,0,20,0,21,0,0,21,0,0,0,1,0,"['Q', 'J']","['Q', 'A']"
4,6,8,0,0,8,0,17,1,1,23,1,1,0,0,0,"[6, 2]","['J', 7, 6]"
4,10,15,0,0,15,0,17,1,1,27,1,1,0,0,0,"[10, 5]","[9, 8, 'Q']"
4,10,14,0,0,14,0,18,1,2,24,1,1,0,0,0,"['K', 4]","['A', 7, 6, 10]"
4,5,9,0,0,9,0,18,1,1,28,1,1,0,0,0,"[5, 4]","[8, 'Q', 'Q']"
4,10,20,0,0,20,0,12,1,4,21,0,0,0,1,0,"['K', 'Q']","['K', 2, 'A', 2, 2, 4]"
4,4,14,1,1,24,1,20,0,0,20,0,0,0,1,0,"[4, 10, 'K']","['A', 9]"
4,5,11,0,0,11,0,18,1,1,28,1,1,0,0,0,"[5, 6]","[9, 9, 'J']"
4,1,21,0,0,21,0,11,0,0,11,0,1,0,0,0,"['A', 'J']","[7, 4]"
4,1,21,0,0,21,0,13,0,0,13,0,1,0,0,0,"['A', 'K']","[10, 3]"
4,4,13,0,0,13,0,16,1,1,22,1,1,0,0,0,"[4, 9]","[6, 'J', 6]"
4,1,21,0,0,21,0,16,0,0,16,0,1,0,0,0,"['A', 'J']","[6, 10]"
4,1,16,0,0,16,0,14,1,1,23,1,1,0,0,0,"['A', 5]","[5, 9, 9]"
4,1,15,1,2,22,1,13,1,1,19,0,0,0,1,0,"['A', 4, 10, 7]","['Q', 3, 6]"
4,9,18,0,0,18,0,12,1,1,22,1,1,0,0,0,"[9, 9]","[9, 3, 'Q']"
4,7,9,1,2,25,1,9,1,2,21,0,0,0,1,0,"[7, 2, 6, 'Q']","[7, 2, 8, 4]"
4,9,15,0,0,15,0,17,1,1,27,1,1,0,0,0,"[9, 6]","['Q', 7, 'J']"
4,10,15,0,0,15,0,17,1,3,28,1,1,0,0,0,"['K', 5]","[6, 'A', 'Q', 'A', 'J']"
4,4,7,0,0,7,0,7,1,2,24,1,1,0,0,0,"[4, 3]","[5, 2, 9, 8]"
4,10,19,0,0,19,0,11,1,2,28,1,1,0,0,0,"['K', 9]","[9, 2, 7, 10]"
4,5,15,1,1,18,0,20,0,0,20,0,0,0,1,0,"[5, 'Q', 3]","['Q', 10]"
4,10,17,0,0,17,0,16,1,1,26,1,1,0,0,0,"['J', 7]","[9, 7, 'Q']"
4,10,20,0,0,20,0,15,1,1,21,0,0,0,1,0,"['Q', 'J']","[7, 8, 6]"
4,4,9,0,0,9,0,18,1,1,25,1,1,0,0,0,"[4, 5]","[9, 9, 7]"
4,7,17,0,0,17,0,10,1,2,25,1,1,0,0,0,"[7, 10]","[5, 5, 7, 8]"
4,7,11,0,0,11,0,17,1,1,26,1,1,0,0,0,"[7, 4]","[7, 'J', 9]"
4,4,10,0,0,10,0,21,0,0,21,0,0,0,1,0,"[4, 6]","['A', 'J']"
4,8,14,1,1,24,1,20,0,0,20,0,0,0,1,0,"[8, 6, 10]","['K', 'K']"
4,6,8,1,2,20,0,8,1,2,19,0,1,0,0,0,"[6, 2, 8, 4]","[3, 5, 9, 2]"
4,1,21,0,0,21,0,10,0,0,10,0,1,0,0,0,"['A', 10]","[2, 8]"
4,5,10,0,0,10,0,14,1,1,24,1,1,0,0,0,"[5, 5]","['Q', 4, 10]"
4,10,21,0,0,21,0,15,0,0,15,0,1,0,0,0,"['J', 'A']","[5, 10]"
4,5,8,0,0,8,0,13,1,1,22,1,1,0,0,0,"[5, 3]","[3, 10, 9]"
4,4,6,0,0,6,0,14,1,1,23,1,1,0,0,0,"[4, 2]","[9, 5, 9]"
4,10,20,0,0,20,0,17,1,1,26,1,1,0,0,0,"['Q', 'Q']","[10, 7, 9]"
4,7,16,1,1,25,1,20,0,0,20,0,0,0,1,0,"[7, 9, 9]","[10, 'Q']"
4,1,13,0,0,13,0,14,1,1,22,1,1,0,0,0,"['A', 2]","[9, 5, 8]"
4,5,15,0,0,15,0,14,1,3,28,1,1,0,0,0,"[5, 'Q']","[7, 7, 3, 'A', 'J']"
4,1,15,1,2,17,0,11,1,3,21,0,0,0,1,0,"['A', 4, 2, 'Q']","[2, 9, 4, 2, 4]"
4,8,12,0,0,12,0,8,1,2,22,1,1,0,0,0,"[8, 4]","[4, 4, 4, 'Q']"
4,5,15,0,0,15,0,9,1,2,26,1,1,0,0,0,"[5, 'K']","[5, 4, 9, 8]"
4,10,20,0,0,20,0,8,1,2,27,1,1,0,0,0,"['J', 'K']","[2, 6, 'J', 9]"
4,10,20,0,0,20,0,18,1,3,19,0,1,0,0,0,"['Q', 'K']","[7, 'A', 4, 3, 4]"
4,8,17,0,0,17,0,9,1,2,28,1,1,0,0,0,"[8, 9]","[7, 2, 9, 'K']"
4,6,17,0,0,17,0,12,1,2,26,1,1,0,0,0,"[6, 'A']","[9, 3, 4, 'K']"
4,4,15,1,2,20,0,19,0,0,19,0,1,0,0,0,"[4, 'A', 'Q', 5]","[10, 9]"
4,10,16,1,1,25,1,17,1,1,19,0,0,0,1,0,"[10, 6, 9]","[7, 10, 2]"
4,10,19,0,0,19,0,15,1,1,25,1,1,0,0,0,"['Q', 9]","['J', 5, 'Q']"
4,7,17,0,0,17,0,6,1,2,22,1,1,0,0,0,"[7, 'K']","[2, 4, 6, 'J']"
4,4,14,1,1,19,0,12,1,1,19,0,0,1,0,0,"[4, 'J', 5]","[4, 8, 7]"
4,2,12,0,0,12,0,21,0,0,21,0,0,0,1,0,"[2, 10]","['A', 'K']"
4,10,20,0,0,20,0,14,1,1,19,0,1,0,0,0,"[10, 'J']","[4, 'Q', 5]"
4,9,11,0,0,11,0,14,1,1,22,1,1,0,0,0,"[9, 2]","[8, 6, 8]"
4,7,13,0,0,13,0,11,1,2,23,1,1,0,0,0,"[7, 6]","[5, 6, 2, 'Q']"
4,9,16,1,1,26,1,14,1,1,19,0,0,0,1,0,"[9, 7, 'Q']","['J', 4, 5]"
4,4,14,1,1,19,0,20,0,0,20,0,0,0,1,0,"[4, 'J', 5]","[10, 'Q']"
4,4,10,1,2,24,1,18,1,1,20,0,0,0,1,0,"[4, 6, 5, 9]","['Q', 8, 2]"
4,8,14,0,0,14,0,16,1,1,26,1,1,0,0,0,"[8, 6]","[9, 7, 'J']"
4,5,15,0,0,15,0,12,1,1,22,1,1,0,0,0,"[5, 'Q']","[8, 4, 10]"
4,10,13,0,0,13,0,17,1,1,27,1,1,0,0,0,"[10, 3]","['K', 7, 10]"
4,1,13,1,2,18,0,19,0,0,19,0,0,0,1,0,"['A', 2, 2, 3]","[9, 'K']"
4,8,18,0,0,18,0,16,1,1,19,0,0,0,1,0,"[8, 10]","[7, 9, 3]"
4,1,21,0,0,21,0,13,0,0,13,0,1,0,0,0,"['A', 'K']","[6, 7]"
4,10,18,0,0,18,0,11,1,1,21,0,0,0,1,0,"['J', 8]","[4, 7, 'J']"
4,10,16,1,1,18,0,10,1,2,21,0,0,0,1,0,"['J', 6, 2]","[6, 4, 6, 5]"
4,4,14,1,1,22,1,20,0,0,20,0,0,0,1,0,"[4, 'J', 8]","[10, 'K']"
4,10,17,0,0,17,0,19,0,0,19,0,0,0,1,0,"['J', 7]","['Q', 9]"
4,9,19,0,0,19,0,21,0,0,21,0,0,0,1,0,"[9, 'K']","['A', 'K']"
4,5,13,1,1,22,1,18,1,1,21,0,0,0,1,0,"[5, 8, 9]","[7, 'A', 3]"
4,1,19,0,0,19,0,7,1,2,21,0,0,0,1,0,"['A', 8]","[3, 4, 7, 7]"
4,1,21,0,0,21,0,9,0,0,9,0,1,0,0,0,"['A', 'Q']","[5, 4]"
4,5,12,1,2,20,0,15,1,1,19,0,1,0,0,0,"[5, 7, 'A', 7]","[9, 6, 4]"
4,5,11,0,0,11,0,18,1,1,28,1,1,0,0,0,"[5, 6]","[8, 10, 'J']"
4,3,12,1,1,18,0,12,1,2,19,0,0,0,1,0,"[3, 9, 6]","['A', 'A', 'A', 6]"
4,10,16,1,1,19,0,11,1,1,21,0,0,0,1,0,"['Q', 6, 3]","[2, 9, 'Q']"
4,6,15,0,0,15,0,16,1,1,26,1,1,0,0,0,"[6, 9]","[6, 'Q', 'J']"
4,9,19,0,0,19,0,18,1,1,20,0,0,0,1,0,"[9, 'K']","[9, 9, 2]"
4,10,18,0,0,18,0,17,1,2,24,1,1,0,0,0,"['K', 8]","['A', 6, 10, 7]"
4,4,15,1,2,22,1,9,1,1,19,0,0,0,1,0,"[4, 'A', 'Q', 7]","[5, 4, 'Q']"
4,6,16,1,1,21,0,12,1,1,20,0,1,0,0,0,"[6, 'K', 5]","[4, 8, 8]"
4,8,18,0,0,18,0,18,1,1,28,1,1,0,0,0,"[8, 'K']","['J', 8, 'Q']"
4,9,16,1,1,22,1,17,1,1,20,0,0,0,1,0,"[9, 7, 6]","['K', 7, 3]"
4,2,6,1,3,21,0,20,0,0,20,0,1,0,0,0,"[2, 4, 2, 8, 5]","[10, 'Q']"
4,6,14,1,1,23,1,20,0,0,20,0,0,0,1,0,"[6, 8, 9]","[10, 'K']"
4,1,17,0,0,17,0,14,1,1,24,1,1,0,0,0,"['A', 6]","['K', 4, 'Q']"
4,6,15,0,0,15,0,14,1,2,23,1,1,0,0,0,"[6, 9]","[6, 8, 4, 5]"
4,10,13,1,3,23,1,20,0,0,20,0,0,0,1,0,"['K', 3, 'A', 'A', 8]","['J', 'Q']"
4,10,16,0,0,16,0,12,1,1,22,1,1,0,0,0,"['Q', 6]","[2, 'K', 'Q']"
4,8,10,1,2,20,0,9,1,1,19,0,1,0,0,0,"[8, 2, 4, 6]","[2, 7, 'K']"
4,1,13,0,0,13,0,16,1,1,23,1,1,0,0,0,"['A', 2]","['Q', 6, 7]"
4,7,9,1,3,23,1,19,0,0,19,0,0,0,1,0,"[7, 2, 4, 'A', 9]","[8, 'A']"
4,4,11,1,1,18,0,9,1,1,19,0,0,0,1,0,"[4, 7, 7]","[3, 6, 'K']"
4,6,17,0,0,17,0,17,1,2,26,1,1,0,0,0,"[6, 'A']","['A', 6, 9, 'J']"
4,10,21,0,0,21,0,14,0,0,14,0,1,0,0,0,"['J', 'A']","['J', 4]"
4,7,17,0,0,17,0,12,1,1,22,1,1,0,0,0,"[7, 10]","[8, 4, 10]"
4,7,15,1,1,22,1,20,0,0,20,0,0,0,1,0,"[7, 8, 7]","['K', 'K']"
4,3,13,1,1,22,1,18,1,2,19,0,0,0,1,0,"[3, 'K', 9]","[7, 'A', 10, 'A']"
4,8,12,1,1,22,1,19,0,0,19,0,0,0,1,0,"[8, 4, 'Q']","[8, 'A']"
4,10,20,0,0,20,0,18,1,3,23,1,1,0,0,0,"['J', 10]","[7, 'A', 4, 2, 9]"
4,4,14,1,1,20,0,13,1,1,20,0,0,1,0,0,"[4, 'K', 6]","['K', 3, 7]"
4,2,6,1,2,20,0,16,1,1,19,0,1,0,0,0,"[2, 4, 9, 5]","['K', 6, 3]"
4,8,18,0,0,18,0,7,1,2,25,1,1,0,0,0,"[8, 'J']","[3, 4, 'Q', 8]"
4,6,16,1,1,26,1,20,0,0,20,0,0,0,1,0,"[6, 'J', 10]","['K', 'K']"
4,1,17,1,1,17,0,15,1,1,20,0,0,0,1,0,"['A', 6, 'J']","[6, 9, 5]"
4,1,13,0,0,13,0,15,1,3,25,1,1,0,0,0,"['A', 2]","['A', 4, 7, 6, 7]"
4,2,12,1,1,18,0,19,0,0,19,0,0,0,1,0,"[2, 'J', 6]","[9, 'Q']"
4,2,12,1,2,22,1,8,1,2,21,0,0,0,1,0,"[2, 10, 'A', 9]","[4, 4, 6, 7]"
4,10,20,0,0,20,0,12,1,2,23,1,1,0,0,0,"[10, 10]","['J', 2, 6, 5]"
4,10,20,0,0,20,0,15,1,1,23,1,1,0,0,0,"[10, 'K']","['Q', 5, 8]"
4,10,12,0,0,12,0,12,1,2,28,1,1,0,0,0,"[10, 2]","['Q', 2, 6, 10]"
4,10,14,0,0,14,0,12,1,3,23,1,1,0,0,0,"['Q', 4]","[7, 5, 3, 2, 6]"
4,4,14,1,1,19,0,20,0,0,20,0,0,0,1,0,"[4, 'Q', 5]","['J', 'J']"
4,2,11,0,0,11,0,13,1,2,27,1,1,0,0,0,"[2, 9]","[5, 8, 4, 10]"
4,8,18,0,0,18,0,13,1,1,19,0,0,0,1,0,"[8, 10]","[3, 'J', 6]"
4,10,20,0,0,20,0,7,1,2,25,1,1,0,0,0,"['J', 'J']","[5, 2, 8, 10]"
4,10,19,0,0,19,0,20,0,0,20,0,0,0,1,0,"[10, 9]","['K', 'Q']"
4,3,9,0,0,9,0,12,1,2,26,1,1,0,0,0,"[3, 6]","['J', 2, 5, 9]"
4,5,15,1,2,24,1,20,0,0,20,0,0,0,1,0,"[5, 10, 'A', 8]","[10, 'K']"
4,4,6,1,2,25,1,10,1,1,20,0,0,0,1,0,"[4, 2, 9, 'J']","[5, 5, 'Q']"
4,9,18,0,0,18,0,13,1,1,23,1,1,0,0,0,"[9, 9]","[3, 'Q', 'J']"
4,10,13,0,0,13,0,8,1,3,23,1,1,0,0,0,"[10, 3]","[6, 2, 3, 2, 'K']"
4,2,12,1,1,18,0,12,1,1,20,0,0,0,1,0,"[2, 'K', 6]","['K', 2, 8]"
4,10,21,0,0,21,0,18,0,0,18,0,1,0,0,0,"['J', 'A']","[8, 'Q']"
4,3,7,1,2,21,0,19,0,0,19,0,1,0,0,0,"[3, 4, 9, 5]","[9, 10]"
4,10,13,0,0,13,0,12,1,1,22,1,1,0,0,0,"['K', 3]","['J', 2, 'J']"
4,10,19,0,0,19,0,15,1,1,24,1,1,0,0,0,"['Q', 9]","[5, 'J', 9]"
4,7,12,1,1,22,1,20,0,0,20,0,0,0,1,0,"[7, 5, 'J']","[9, 'A']"
4,3,5,0,0,5,0,15,1,1,23,1,1,0,0,0,"[3, 2]","['K', 5, 8]"
4,5,10,1,1,18,0,20,0,0,20,0,0,0,1,0,"[5, 5, 8]","[10, 'Q']"
4,8,18,0,0,18,0,19,0,0,19,0,0,0,1,0,"[8, 'J']","[9, 'Q']"
4,4,14,1,1,18,0,12,1,1,20,0,0,0,1,0,"[4, 'K', 4]","[9, 3, 8]"
4,7,16,1,1,19,0,20,0,0,20,0,0,0,1,0,"[7, 9, 3]","['J', 'Q']"
4,2,11,0,0,11,0,8,1,2,28,1,1,0,0,0,"[2, 9]","[3, 5, 'Q', 'Q']"
4,2,12,1,2,22,1,11,1,1,19,0,0,0,1,0,"[2, 'K', 'A', 9]","[4, 7, 8]"
4,2,12,0,0,12,0,21,0,0,21,0,0,0,1,0,"[2, 'K']","[10, 'A']"
4,6,17,0,0,17,0,7,1,3,25,1,1,0,0,0,"[6, 'A']","[2, 5, 4, 4, 'J']"
4,6,15,1,1,25,1,17,1,1,20,0,0,0,1,0,"[6, 9, 10]","['A', 6, 3]"
4,9,14,0,0,14,0,14,1,1,23,1,1,0,0,0,"[9, 5]","[10, 4, 9]"
4,9,19,0,0,19,0,17,1,1,27,1,1,0,0,0,"[9, 'Q']","[10, 7, 'J']"
4,1,21,0,0,21,0,14,0,0,14,0,1,0,0,0,"['A', 'J']","[4, 'K']"
4,1,15,1,2,22,1,20,0,0,20,0,0,0,1,0,"['A', 4, 7, 'Q']","[10, 'J']"
4,2,8,1,2,25,1,10,1,2,20,0,0,0,1,0,"[2, 6, 7, 10]","[7, 3, 6, 4]"
4,5,9,0,0,9,0,10,1,2,24,1,1,0,0,0,"[5, 4]","[3, 7, 4, 10]"
4,6,11,1,3,22,1,12,1,1,19,0,0,0,1,0,"[6, 5, 2, 3, 6]","[2, 'Q', 7]"
4,10,17,0,0,17,0,11,1,2,22,1,1,0,0,0,"['J', 7]","[3, 8, 'A', 10]"
4,3,5,1,2,22,1,13,1,2,19,0,0,0,1,0,"[3, 2, 10, 7]","[9, 4, 4, 2]"
4,9,20,0,0,20,0,21,0,0,21,0,0,0,1,0,"[9, 'A']","['J', 'A']"
4,2,12,1,1,22,1,20,0,0,20,0,0,0,1,0,"[2, 'J', 10]","['K', 10]"
4,4,7,1,3,19,0,11,1,2,21,0,0,0,1,0,"[4, 3, 3, 6, 3]","[9, 2, 2, 8]"
4,10,17,0,0,17,0,21,0,0,21,0,0,0,1,0,"['Q', 7]","['A', 10]"
4,5,15,0,0,15,0,10,1,3,25,1,1,0,0,0,"[5, 10]","[2, 8, 3, 4, 8]"
4,10,20,0,0,20,0,20,0,0,20,0,0,1,0,0,"['K', 10]","['Q', 'K']"
4,10,20,0,0,20,0,14,1,1,24,1,1,0,0,0,"['Q', 10]","['J', 4, 'J']"
4,6,14,1,1,21,0,6,1,2,19,0,1,0,0,0,"[6, 8, 7]","[4, 2, 'Q', 3]"
4,1,18,0,0,18,0,21,0,0,21,0,0,0,1,0,"['A', 7]","['A', 'K']"
4,10,15,1,1,22,1,14,1,1,20,0,0,0,1,0,"['J', 5, 7]","[6, 8, 6]"
4,4,11,1,2,24,1,15,1,1,21,0,0,0,1,0,"[4, 7, 3, 'Q']","['K', 5, 6]"
4,3,9,1,1,19,0,10,1,1,20,0,0,0,1,0,"[3, 6, 10]","[4, 6, 'Q']"
4,10,18,0,0,18,0,15,1,3,28,1,1,0,0,0,"['J', 8]","[9, 6, 2, 'A', 'K']"
4,6,15,1,1,21,0,20,0,0,20,0,1,0,0,0,"[6, 9, 6]","['J', 'J']"
4,6,10,1,2,20,0,13,1,2,20,0,0,1,0,0,"[6, 4, 4, 6]","[2, 'A', 3, 4]"
4,1,12,0,0,12,0,15,1,1,23,1,1,0,0,0,"['A', 'A']","['Q', 5, 8]"
4,10,13,1,1,21,0,9,1,1,20,0,1,0,0,0,"[10, 3, 8]","[3, 6, 'A']"
4,5,8,0,0,8,0,18,1,1,23,1,1,0,0,0,"[5, 3]","[8, 10, 5]"
4,10,16,0,0,16,0,18,1,1,24,1,1,0,0,0,"[10, 6]","[8, 'K', 6]"
4,1,21,0,0,21,0,20,0,0,20,0,1,0,0,0,"['A', 'K']","['J', 'K']"
4,10,20,0,0,20,0,10,1,1,20,0,0,1,0,0,"[10, 'K']","[8, 2, 'K']"
4,7,18,0,0,18,0,8,1,2,23,1,1,0,0,0,"[7, 'A']","[4, 4, 10, 5]"
4,8,11,1,1,21,0,12,1,1,19,0,1,0,0,0,"[8, 3, 'K']","[4, 8, 7]"
4,4,14,1,1,17,0,17,1,2,21,0,0,0,1,0,"[4, 'Q', 3]","[7, 'Q', 'A', 3]"
4,10,21,0,0,21,0,8,0,0,8,0,1,0,0,0,"[10, 'A']","[5, 3]"
4,4,14,0,0,14,0,15,1,3,24,1,1,0,0,0,"[4, 'Q']","['A', 4, 3, 'K', 6]"
4,10,17,0,0,17,0,10,1,1,20,0,0,0,1,0,"['J', 7]","[4, 6, 'K']"
4,9,19,0,0,19,0,14,1,1,24,1,1,0,0,0,"[9, 10]","['Q', 4, 'J']"
4,4,10,0,0,10,0,16,1,1,26,1,1,0,0,0,"[4, 6]","[9, 7, 'K']"
4,10,18,0,0,18,0,17,1,1,23,1,1,0,0,0,"[10, 8]","[10, 7, 6]"
4,4,9,1,2,18,0,10,1,1,20,0,0,0,1,0,"[4, 5, 3, 6]","[6, 4, 'Q']"
4,4,15,0,0,15,0,21,0,0,21,0,0,0,1,0,"[4, 'A']","['A', 'K']"
4,3,12,0,0,12,0,12,1,1,22,1,1,0,0,0,"[3, 9]","[4, 8, 'Q']"
4,10,16,0,0,16,0,14,1,1,24,1,1,0,0,0,"['Q', 6]","[4, 'K', 'K']"
4,10,15,0,0,15,0,11,1,3,27,1,1,0,0,0,"[10, 5]","[7, 4, 5, 2, 9]"
4,7,15,0,0,15,0,14,1,1,24,1,1,0,0,0,"[7, 8]","['K', 4, 'J']"
4,10,20,0,0,20,0,19,0,0,19,0,1,0,0,0,"[10, 'Q']","['J', 9]"
4,5,7,1,3,25,1,9,1,1,20,0,0,0,1,0,"[5, 2, 7, 'A', 'J']","[2, 7, 'A']"
4,10,16,0,0,16,0,14,1,3,25,1,1,0,0,0,"['K', 6]","['A', 3, 'A', 'Q', 10]"
4,5,15,0,0,15,0,16,1,1,22,1,1,0,0,0,"[5, 'Q']","[9, 7, 6]"
4,2,12,1,1,17,0,20,0,0,20,0,0,0,1,0,"[2, 'K', 5]","['Q', 'K']"
4,10,13,0,0,13,0,17,1,2,24,1,1,0,0,0,"[10, 3]","['A', 6, 7, 'J']"
4,10,21,0,0,21,0,13,0,0,13,0,1,0,0,0,"['K', 'A']","[10, 3]"
4,10,20,0,0,20,0,14,1,1,21,0,0,0,1,0,"['J', 'K']","[4, 10, 7]"
4,10,18,0,0,18,0,13,1,1,20,0,0,0,1,0,"['Q', 8]","[7, 6, 7]"
4,10,17,0,0,17,0,14,1,2,21,0,0,0,1,0,"[10, 7]","[5, 9, 3, 4]"
4,10,21,0,0,21,0,11,0,0,11,0,1,0,0,0,"['K', 'A']","[8, 3]"
4,9,19,0,0,19,0,16,1,1,19,0,0,1,0,0,"[9, 'Q']","[7, 9, 3]"
4,6,16,1,1,21,0,20,0,0,20,0,1,0,0,0,"[6, 'J', 5]","['K', 'J']"
4,1,21,0,0,21,0,12,0,0,12,0,1,0,0,0,"['A', 'Q']","[4, 8]"
4,9,19,0,0,19,0,12,1,2,26,1,1,0,0,0,"[9, 10]","[7, 5, 4, 10]"
4,7,17,0,0,17,0,21,0,0,21,0,0,0,1,0,"[7, 'Q']","['A', 'J']"
4,10,21,0,0,21,0,8,0,0,8,0,1,0,0,0,"[10, 'A']","[2, 6]"
4,10,12,0,0,12,0,15,1,1,25,1,1,0,0,0,"[10, 2]","[9, 6, 'K']"
4,10,13,1,1,18,0,20,0,0,20,0,0,0,1,0,"['J', 3, 5]","['Q', 10]"
4,4,12,0,0,12,0,15,1,1,23,1,1,0,0,0,"[4, 8]","['K', 5, 8]"
4,1,15,1,2,14,0,20,0,0,20,0,0,0,1,0,"['A', 4, 2, 7]","['Q', 'Q']"
4,1,21,0,0,21,0,13,0,0,13,0,1,0,0,0,"['A', 'J']","[3, 'J']"
4,8,18,0,0,18,0,5,1,2,20,0,0,0,1,0,"[8, 10]","[3, 2, 6, 9]"
4,10,16,1,1,26,1,12,1,1,20,0,0,0,1,0,"['J', 6, 10]","['K', 2, 8]"
4,2,4,1,2,17,0,17,1,2,21,0,0,0,1,0,"[2, 2, 4, 9]","['A', 6, 'A', 3]"
4,9,15,0,0,15,0,18,1,1,25,1,1,0,0,0,"[9, 6]","['K', 8, 7]"
4,9,19,0,0,19,0,20,0,0,20,0,0,0,1,0,"[9, 'J']","['Q', 'K']"
4,5,13,0,0,13,0,15,1,2,23,1,1,0,0,0,"[5, 8]","['A', 4, 8, 10]"
4,6,16,1,1,23,1,20,0,0,20,0,0,0,1,0,"[6, 'J', 7]","[9, 'A']"
4,7,18,0,0,18,0,16,1,1,26,1,1,0,0,0,"[7, 'A']","[10, 6, 'J']"
4,9,14,1,2,25,1,13,1,1,19,0,0,0,1,0,"[9, 5, 'A', 'Q']","['J', 3, 6]"
4,10,13,0,0,13,0,17,1,2,25,1,1,0,0,0,"['K', 3]","['A', 6, 9, 9]"
4,4,14,0,0,14,0,16,1,2,22,1,1,0,0,0,"[4, 'K']","[5, 'A', 'K', 6]"
4,5,8,1,4,17,0,15,1,1,21,0,0,0,1,0,"[5, 3, 2, 3, 'A', 3]","[7, 8, 6]"
4,10,12,1,1,21,0,19,0,0,19,0,1,0,0,0,"[10, 2, 9]","[9, 'K']"
4,4,7,1,2,20,0,19,0,0,19,0,1,0,0,0,"[4, 3, 3, 'K']","['J', 9]"
4,10,21,0,0,21,0,12,0,0,12,0,1,0,0,0,"['K', 'A']","[3, 9]"
4,9,19,0,0,19,0,18,1,1,19,0,0,1,0,0,"[9, 'Q']","[8, 'K', 'A']"
4,1,12,1,3,20,0,15,1,1,20,0,0,1,0,0,"['A', 'A', 3, 'Q', 5]","[6, 9, 5]"
4,2,9,0,0,9,0,14,1,1,22,1,1,0,0,0,"[2, 7]","['Q', 4, 8]"
4,5,8,0,0,8,0,15,1,2,24,1,1,0,0,0,"[5, 3]","[8, 7, 'A', 8]"
4,10,20,0,0,20,0,18,1,1,22,1,1,0,0,0,"['Q', 'J']","[8, 10, 4]"
4,4,12,1,2,22,1,18,1,1,21,0,0,0,1,0,"[4, 8, 2, 8]","['Q', 8, 3]"
4,2,12,0,0,12,0,15,1,2,23,1,1,0,0,0,"[2, 'Q']","[4, 'A', 'J', 8]"
4,4,14,0,0,14,0,13,1,1,23,1,1,0,0,0,"[4, 10]","['Q', 3, 10]"
4,1,21,0,0,21,0,17,0,0,17,0,1,0,0,0,"['A', 10]","['Q', 7]"
4,9,14,0,0,14,0,14,1,1,24,1,1,0,0,0,"[9, 5]","[5, 9, 'Q']"
4,10,20,0,0,20,0,12,1,1,22,1,1,0,0,0,"[10, 'Q']","[2, 'J', 'J']"
4,10,18,0,0,18,0,14,1,1,24,1,1,0,0,0,"['Q', 8]","['J', 4, 'K']"
4,8,16,1,1,26,1,9,1,2,19,0,0,0,1,0,"[8, 8, 10]","[2, 7, 4, 6]"
4,3,10,0,0,10,0,15,1,2,23,1,1,0,0,0,"[3, 7]","['A', 4, 'J', 8]"
